날짜,기사 제목,매체 이름,링크
2025.11.03,반도체 훈풍에…삼성그룹 시총 사상 처음 1000조원 돌파,조선일보,https://news.google.com/rss/articles/CBMigAFBVV95cUxNVDAwY3hVS3YtSzNxYklGS1RZT21pMEhCWDZCN1hlWHJhZE52NVVUOHJIYzVfdkJxZDVWOVlrMTdWbkJfRV9uejRRSUZRaHlReHlEcjVPeVNJcE9WVk1STnkwSEdZWE93c1pwLVQxaXh1VUFHb1RydGg1dWhrQlJENtIBlAFBVV95cUxQZkNtUG5lQ0p4cUhoN3k4WFozQTdKTW5TdVplZWlaMDJyZzVHV053QUM1Y0x4TENINndBdmVUNzVublJlYlEwZ0NUX3l1TzE0MkRSRVotOXhOeXFTdTRxNkwyeXllSFNMZ2xqTEJoSFBqalR2UFRJTGVteHM4a3VvNXg4SGMxaGY5ZUM4WWlfU2FiWWNI?oc=5
2025.11.03,"삼성전자, 미래차 반도체 시장 전격 진출로 글로벌 지형 변화 예고",데일리연합,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1IVDU2c2xOZDJFSzV6THIyZGNHRGR4b05LbW02VUJLU1FrUUJLZ29aVjl2MTFQb3paQm9OTVpCWkVCTm8tVlVDUVpMWDF1MFpXTlBHdVRMQVNOcG4tZHJpag?oc=5
2025.11.03,"삼성전자, HBM4 핵심 ‘1c D램’ 개발팀에 인센티브",조선일보,https://news.google.com/rss/articles/CBMigwFBVV95cUxNS3d0aGpuUjRFelFpSVQwVVZJa2pYWF8zZWRzN2ZsWXFIcjNDZFZWaWVJSWpmbldwYXpkdEYyRGxJZnNUTDNsSHQwMDhtckZ5UTBLcUJwRGp6NVBJV2lTek05SktQVEgxczNVemRhbHVudU12ZGJXYkpycUl4MHpGNXdZTdIBlwFBVV95cUxPNlFjelNhRVNVY3U2VlhQN1lwVktkSU5EQjAtTzJaeWt5MGtDVjd3cnlNUVFXMUhBbWZ2RGtwaEVIX29Bam5BUU9ZWmthb0pwVFhpaEUxOXZNRjZKcGFlTUNGTnhUMkZvNVY2dEU2ajJaMzFMWVNXZjBlYkZrZkt5aEMwTFVxeW96emhPa3BvaEZFOHlRVFd3?oc=5
2025.11.03,"삼성전자, HBM4 핵심 개발진 30명에 ‘특별 인센티브’ 쐈다… 4억8100만원 규모 - 조선비즈",Chosunbiz,https://news.google.com/rss/articles/CBMiggFBVV95cUxQTm1MN2h3WjdKX1ZhT2RXRVNyRlFRNE5BdWhGYk5Ua3haMTdkQjdNRzdzczh0QTlxSHoyQ1R5aFhKZ28tTWxZbjNqLW5ROVk1U002QU81elFNREtOZ0pPZkQ2Nl8yNjVONmlST25yUWJSaHh1czVKcjNxZUN4NmZfY2Vn0gGWAUFVX3lxTFBiVkFoWUczWkdWZ0xaWWg2SlB5dTBUMFZrX2xFZm1qNWVWaC1HVnp5Tk03NzJ5RW5rNG16SlA4VkVwRUNyWkdqc0c5Q3dXUzZFNTJYSmRDR2E4RHRmT1VySE91MXF3NGlDUks0c3lRVWlFbTJvLThra1didnpsY1JGSy1iOUVoSzlEdVUxRDFJc2Q1dHZ2dw?oc=5
2025.11.03,"'얼마나 잘 나왔길래…' 삼성전자, HBM4 '1c D램' 개발팀에 인센티브",전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE16ODJNbWFZYTBScUZfOWxEMmE2OHF1STZXMGdWX3ZscnZKWmFtSUN6ZkV6X3kzZ0NDaWZxUHRveGQxUzRhSzNWbUNDUkpkQQ?oc=5
2025.11.03,삼성전자 파운드리 분사 가능성 커졌다…AI 동맹 속 ‘제2의 반도체 도약’ 시나리오,지구인사이드,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE4xbWZWb1V1dGJPdjJOWWhoX0dEWF9aekRxSU4zWTc3Y280WHdJTXhRVE5LVEZBSk10bHU5VHBBUGQ3c2M?oc=5
2025.11.03,‘AI 반도체 깐부’ 삼성전자-현대차 성장 날개,동아일보,https://news.google.com/rss/articles/CBMidkFVX3lxTE1Na0pFMENKQnN6aFg5VjI4aE1ZX3didlVJTkRld2xsalhTcDlReml4bXRneExNcGNUTUJMc2pTWU9zZ1dxcjF2cDVtZFlpd1c0dC1VVlhQWlZ6Vl9wN0hYTHItQ1ktOVNyVFJkcUhsaWM2MUlHTXfSAWZBVV95cUxQT3F3Q3lGRnNUeWJPZXNTbm5ybE1XODhmdGFjSm5lMWZ6TTEyNWdRVDF5ZWZnTUJTb3hhRW90WHhDdG5rQ3JKTnlFRjl4TTB5dmFJc2k3ZDlVTVI4cEliTUx5cFZheXc?oc=5
2025.11.03,"'반도체 호황' 삼성전자·SK하닉, 내년 HBM 치열한 경쟁 예고",뉴스1,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1JcG5FaXdzV2VseWEyUXVmdkpKWkMyWC0zSVBXWm9Mc1VCVW9zbXpKNWkwWkpUNU9uYm41Q0F2Sy1MYkw5REhVS3VGZW9jbTQ5T181aXFaUTQyYzFVSDFnLXM0SWo?oc=5
2025.11.03,"삼성전자 '대반전'…불과 나흘 만에 ""10조 더 번다"" 깜짝 전망",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE54WS1id1hVdWRFVndWQlJhcEFNUkx3OFBTSGs2UGtocFlaTkZfaWlWbTVnbW8xelRsMGdkOS1nc1N1MUNCdng4SmVPQ05NdVNzcFNmSmxwZmcxd9IBVEFVX3lxTE10amhibjlwOHFhRWdvbG53R3draDJPYjZ6Y3p3cW9CVkhXcUFlZzlLNkNRd2t4VzRsWThVcWpHUUNhVWJXeDgwQWlMUjhTekpOdFZKSQ?oc=5
2025.11.03,반도체 슈퍼 랠리 5년은 지속된다 하이닉스 목표가 100만원 전망도,중소기업신문,https://news.google.com/rss/articles/CBMibkFVX3lxTFBRMFA0UjRjd29ya3R1bllqSW9rTEo2VS12N1lnbWE2MHlRWGdYTkxXR1dPNjVQQWcxVW1mNF9LeTNqS05YV29nX2VNZlhCb1MzWEItY0NnVENiWFVNUHM4UmlKdEZib21CWnV1VFNR?oc=5
2025.11.03,"E8, 삼성전자 반도체 AI 팩토리 디지털 구현에 24%↑",뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9NRFVVN1ZhekFoNVV3TGwtQTNCUmNhdDFfeXpXdW40aWRadW9wV0Z3RkJJbTM1SnhTVDVHOGZTQzNBZGRub2kzR0QyTlVNSjAxVjN0ZURnYlQycHRIMkc2U9IBeEFVX3lxTE1BcDNKZDB0clVjR3RvaEw1dExNTzctT29IZ251bkNPdGgyTUkxZ3ZUWmtzWFVSdmxLblRmVmZqZ1lITUh1QmFIbVo5aFpGMmJqTGx6VUk3VUdETldJRklfNTc4c1NmMnJEZWFCVjJwWUdOMWQyOUlpaA?oc=5
2025.11.03,"삼성전자, 반도체 호황 재개 속 체질 개선 가속 전망",thepowernews.co.kr,https://news.google.com/rss/articles/CBMifkFVX3lxTFBpWTVvbGVLZzlGanZGZ3hTbVp4bmREMENBbmVidWVwazJsOEgtQXljR0VUN1RfU2hveGNoRlhQUUhEejZlZHIzaUtldmdEVWtYT0lNVXFieGJMQ2hCTWFzcV91RkVnMXY1cGNSSXNxeDRRSHgwbm9HWnUxcDljUQ?oc=5
2025.11.03,"[창립 56주년] 삼성전자, 반도체 1위 탈환···반도체 업계 전통 강자의 품격",ceodaily.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTFBjcW1MQjd5ck9SNUZJSFJodDMza0h0REhBY19FNWVPVkVhS2pPMldlcVlPV1pEbFJ1NTlNZGc0TXdGNll3TXctRFFUNzA1eUx0c3Q2WEh4WEtkS1pzLWN4UFV3dy1sdEVOSEUxTNIBcEFVX3lxTE5WSmM4TzlOdG0zX2V4SDBoWk9IQ3o4LWVjdnZKU05jOXBOVzVsMHpUSWFFWm5TYkpxYnc0MXh2X0hZS25YaVI2Q3ZQYnNvSXhnNmpzejJsdEJrZUNnZHNUUy1UQzM1T1RCdXBrLVpQYW4?oc=5
2025.11.03,차세대 냉각 기술 구현 '삼성전자' 반도체 기업 관심도 1위…SK하이닉스 뒤이어,빅데이터뉴스,https://news.google.com/rss/articles/CBMifEFVX3lxTE8yWXVGd0ZMT1d1LWxhZnRZaWltOVYyQ1Y2a0M5SWFwVGxfWnBwY2NWQzE4WlFoRlNnOHFVNERLQVl6YUFuNndVRUZIekg5bzRlcG9KYVM1enRLZFA4YXFOc0tDaXE4ajM3RENWOTQ5NnRqX1dsN1NPU0tUR3U?oc=5
2025.11.03,삼성전자·SK하이닉스 하루 만에 시총 63조원↑…‘쌍끌이’ 불장,한겨레,https://news.google.com/rss/articles/CBMickFVX3lxTE1xOGNlZ2ZxdFU0WWNJMWNQc3c3NmFKTmRsUy1fWnp1Nkd4ZjRVR2dOeFpyeEhRRkN2QXhEZFpabWs5THdVUGdzOVNJd0ZQb0g5NGh6S1Y3cmt4VXJLNEtDUmF1Y2dDTU9MQU51Skp4XzZ4Zw?oc=5
2025.11.03,"코스피 파죽지세, 4200 돌파…반도체 비중 역대 최대",세상을 바꾸는 시민언론 민들레,https://news.google.com/rss/articles/CBMibEFVX3lxTE9UYzVfeHBSYk11aEt3M0FGb3dXQjJCbmczNjNmVTRmOEFuSEl3cnpDZDZGd3VrV3VfcVpFa0RJQ05DNmF4cEMtY2ZLRVJCV2JJZ3EyT1BhM25vNU9RRm1iOEhNM0dGYkwyN2twMA?oc=5
2025.11.03,"현대차증권 ""삼성전자, AI 반도체 호황 속 목표가 12만5천원으로 상향""",글로벌에픽,https://news.google.com/rss/articles/CBMie0FVX3lxTFBUeEtfd1E2NHlEbnlDUzVtdHIyVDNrYTNzSkR4Q29QcEJLMUJWOFphVUwtT3V6Mks1aUFRaFJqZldPcTFuR0ViamVnTzdSbGpzT1psdTFNdzdHTG1XcjJLc3pKWm0xbWxkaG5sV1p1LThqT3Q2bjlIWXlnQQ?oc=5
2025.11.03,"KB證 “삼성전자, 엔비디아 동맹 가시화 기대…목표가 15만 원·반도체 최선호주 유지”",이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5KUmNfclI2SGN1RDVld2RiTDhqRE9VN3gzX1Vkc0VnS0VFWFl2MWFLOXU1b2VtQ0hUQk1RdkFkRTc2U3pTTzNocTJDaXdXVzYxMHlhMw?oc=5
2025.11.03,"삼성물산 건설부문, 내년 일기도 ‘흐림’",뉴스톱,https://news.google.com/rss/articles/CBMib0FVX3lxTE5WMXQ3aEpsRk1ISjR2Qi1DNjdvUC03ZkE0TXBmMDlNOFBaZGxFcTZoZ0hIRmVhYkZZd3BqZEhwRXFicm04VXZsT3FwWDB2TnpqNWYxTnc4emo3cDZPcmNpM2Znc0dFa0RQblU5bzdBYw?oc=5
2025.11.03,"[증시 레이더] 코스피, 사상 첫 4,200 돌파⋯삼성전자·SK하이닉스 'AI 쌍끌이 랠리'",포커스온경제,https://news.google.com/rss/articles/CBMiYEFVX3lxTE14c0lTdDhCRFVnMDVLdHNWOVJfekpuMEF2Rko2NkJ1QXpmcWxpeko4dl94T3N3WktBNG0ycHJTZ0xJeGxpT3FBMktHUGxnX0V2d2c0ZVVhdXJsQ1FONm5Vcw?oc=5
2025.11.03,"2년 연속 무재해였는데…삼성물산, 올해 사망사고 2건 발생",아시아투데이,https://news.google.com/rss/articles/CBMibkFVX3lxTE9hbUNtb2R3UDZDcnNUS3dEa2h5TEVuc3VHYWc0di03aDQwaC03SkxkNi1nRnNUR0ozelpDNHU0dW13c3B4T25zU212blJxdWxhWkVNM2JPZW4zRUs5eWJiSmhTcHU1cVNpdUJWVHhB?oc=5
2025.11.03,"삼성전자, +1.02% 52주 신고가 - 조선비즈",Chosunbiz,https://news.google.com/rss/articles/CBMigwFBVV95cUxNdDdLdHB3cXBXekFRWnBtUFl6Qmp4WTlKNmVwRkxFeElLaEl3UmZuZkZleWVfSjFvSFhsZlRUVjVZcjVEMzhVNnRCS29lSVp2RkJMRERaQnhTajlfMjR6aU8yRmlRRnZDUUFsci1KRzdFZUV3ME9ILXlRcjlXb3FyQUl0SdIBlwFBVV95cUxQQ3FsWmVNeGgxYzFKbnlCQUpsamptMWtZcklkLXA5MDZGT1NJbGZ5SUtHUkVDekQ4X2lOaUxncUJ1OExFVEhhVkF2RFhORE5SMV9fVUVrWTVGanFEZjI1UTNBOF91YTR0MWJOcGdjX0VKTXRNNmtWUm1wdmEwU0Vlc0NIMmxRbWNwcWxlMjI1dUpGSlBNVkRz?oc=5
2025.11.03,"삼성전자, 주가 11만1500원까지 오르며 52주 신고가 경신",M이코노미뉴스,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8tWUJ4NnBwZVM3ekNBMURnRmtXSE5tLU95cGFhclcyOWVCeFE2alFYdjQ0NTlhc0tqSDdnN3hnQUFhREhmWWdNbGkxQnFlYXpaQWdNemw1dXNJNzB3emQtd2xXSEJqUFE?oc=5
2025.11.03,"삼성-엔비디아 동맹, AI 반도체 제조의 '게임체인저' 될까",데일리팝,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5CWTE3UGx0YVdkTzFJeXFiemU4eU9yekk0Z2l3dW8yd042VmRYUVRRbE43bmFMMmVJVGdkTUJMNlp6Wi1oUl9LU01NU2paSXJvTlZrdkJ6c005Z0hGSkxxSHNJUkZHWFBL?oc=5
2025.11.03,"삼성전자 11만원·SK하이닉스 60만원대…대형 반도체주, ‘신고가’ 행진",브릿지경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBHOTVrSUVMSzIxU19jdnBjRVR3bFNnVWRHOG1WMXRveENLSFI5SUgtOTN4TmQ1WDBwck9aa2FzbWxZeU91bDhPMW1feTdwakg2eXRRd052UGItUQ?oc=5
2025.11.03,'젠슨황 효과' 이어 인프라 지원 눈앞… 황금기 맞는 K반도체 [반도체특별법 초읽기],v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9Gb2x3cmNXYnQ0aEF1WmN3alpNLW9LRUV1SlRGRVB5ZDNYVkE1dG0xcGhoVmtfY09aS29qaVgyUjNSZ2lYZWh3Q2ktQlB6Z0U?oc=5
2025.11.03,삼성전자 거치없는 하이킥...어느새 '11만 전자',thecommoditiesnews.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE9MQndMaFFIWVNzNWpoNHBvMG81RDdHZGVRZ2IzcEFqblVNNV9hMDQta1JUcmg1cDNKMFMzMG5KcDVQLXJIbkNpcFRIWjY5dmd2LXhaN3p1aGwyX0tSSXAybmNJSzJ1OWJyTFBJczRTVGF6MzNHYTZJ?oc=5
2025.11.03,[헬로스톡] 11월 3일 주목할 종목: 삼성전자·삼성에스디에스·한화시스템·SOOP,헬로티,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9CZXJaVHEtWHhxd0JuUUtDRVdQbUlBbXpyY1J3bl9sbHBJUG5PbVBwbk5RUk9SNkxSMmJtMXRKbGwzLTFzZHJMdEI0Wk9SUG1nY0dtd291aEpoMkFWN19z?oc=5
2025.11.03,"삼성전자·엔비디아, '반도체 AI 팩토리' 구축 전략적 협력 발표",livesnews.com,https://news.google.com/rss/articles/CBMiYkFVX3lxTFAwaUxvOEt1SFVuc2tLellpN3I1UVp1dEhHN1EwMnc5bzZUS3NNVjU4bzhuNUNfVTVCVlZtN1JhZThCT19TZUhxSEd0azJ0SUFySXl4S3p5NUc5ZEkyNURJUWt3?oc=5
2025.11.03,"삼성전자, 엔비디아와 AI 반도체 동맹 진화…HBM4 공급 눈앞",e4ds news,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9WUTFndDNWeURNOTVHdW92NW5ncTFNQkRqUEhYdDBQWWFJbmJLQ2RkeUpLQVE0V3g2SU5iVGlNNktKWDk3U3BPZEVXbVctY2NONWoyUFRCMEpkM3A4UFJFTnpn?oc=5
2025.11.03,"""삼성전자, 더 오를 수 있다""…전문가 조언 들어보니 [인터뷰+]",한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5RVklRdV9kNVRhR1dPTV9ROS1qUFhwMThOLXVpb19JZXl3ZndrY1dPaUM4cnI1OTRfYkFIOVpXSGtQSExUU1U4NVdMdmFOMTg2UE9MdEl6THVzUdIBVEFVX3lxTE9ycUwxNDFWc2l1aXdfRTBET1VBdWVyWUtCbHNNUmtOa0tVcUxWTUZsekhWOGYxeEcwN29Gc1VkWHlMZ3BSZHpkVW51Y0RjaElZLXRwSQ?oc=5
2025.11.03,"“9만전자 때 살 걸···” 삼성전자·SK하이닉스 나란히 신고가, 목표주가도 지붕 뚫었다",경향신문,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1LRS1HNjRDa3A3VW9YbldvcGhEQzJhc2ZVQ2dBNklkdld1OTYyd1libHlpcEs4V19oaUV5TzRwdXEzekFFcFFPNGpHRVlLRTZZTHRQaGlrQWNSQdIBX0FVX3lxTFBCNnVsRWZQX0xwMXE2THZVdkhEYkdHWi01SHdvS3I3UzVMdnlWT3ZBV0tCQ3lCSlQyWUhtV0FEZkdLc1I3ZXRUR0s1ZDZlcXZhNUhYTmtGRzdOSm5PRkdV?oc=5
2025.11.03,"삼성전자,현대차 등에 GPU 26만장 공급하는 젠슨황 '진짜 의도'는?",시사저널e,https://news.google.com/rss/articles/CBMickFVX3lxTE43eVFRTGJ6aDZoQXZuejdiaThULXNWZ1FtcV8wcXg5OTZwZjdTZHpTaDJ1WlVrbmFacjI4RjFxYWNobTFPZnp2ZGM1MndobVpFMWhfbUdHTWNjbV9LRjBUcXh2T0pIemw2ajlpRTZLTUhkd9IBdkFVX3lxTE5jaUpqVjFXbTAtaTR2bzlsMUgzakVVZVJUblpoSHpaakw5UkpTSG5kdWV4czF2S3NKSVdkdGlPVDlyRTBUT0xWYjZIbTFKZFRmWWltYzVxRG1yQkpaOEVST0plWmx6SHp1SlBndW9LOWtVSTNJT2c?oc=5
2025.11.03,"'삼성·SK 호재' 반도체특별법 통과 초읽기...""'中반도체 굴기·日히로마루 반도체 대항, 주52시간 예외 꼭 필요""",파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTE4xZGJPdHZDTjd0aWNGSFFaYmxoRlFfeEY5UmJVTVJqZGQwX1JmcUtQck5SUjZIbnpIaEJsV2MwWVlVYThSRC01NkNZYmhJRVNKdkx1NWg3dGxpUdIBXkFVX3lxTE9UOENSb1FDd1FzM2YxQ1RLWjVNVmhBalJ0Y1BwbWt6QjZpS21TRjNHY19qUTlPaGdYV3ZWYlNYZzZteDdQcFc0ZU5JcXk5SDJNSXotdERUdGxTSGxVM3c?oc=5
2025.11.04,엔비디아 GPU 10만장 효과는…삼성 수율 제고·SK 캐파확대,연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBUZjcwZENGNE5JQ1p6NWVJQnZXanhSMTF6VXM5dDNOTnVKSVpUMkRPZGh6OXhNcmtJWWs3MEhtRVU4N2hweXJxakNQMkszVE1ZRGxZRXpKTlBRc2fSAWBBVV95cUxQalk4N3ktVElrbTJVcmhKVVYzdVoxUnhDT0I1dWxsbE1NdFBpQ2FEQU9mdEdlSktnR0luQ0swWmRiR21xNkNfOXUxX2I0em4tUEwzR2lUeDNPemFHeTh6LXA?oc=5
2025.11.04,반도체 랠리 속 '씨엠티엑스' 공모 적층기술 삼성전자·TSMC에 공급,중소기업신문,https://news.google.com/rss/articles/CBMibkFVX3lxTE00Zk1JcTV4N0h3Skk2TFZ3ZmtZSndpVHJzajJrTUNac1ViazJwNXNzV2J2UlYtYjJfb0hkSVlrekxqdEh5Tmx0Y3hCWjBNeF9ySEU1WHA5bnVKc2VNQXdOemV3RDFwQmNYV0ZVZ3pR?oc=5
2025.11.04,"엔비디아 GPU 10만 장 확보… 삼성·SK, 반도체 장악력 강화",부산일보사,https://news.google.com/rss/articles/CBMidEFVX3lxTE5scGtVVGlScGFWMk9XVFNSX1dyWTlMUWJEUzJPakk3bWd4X0p4MlRsU1drZkRXMnctakJFSTY5OE1SdFB5MkhjZXdzWExQUy04aVJWX3pIekJFZ3BxZGkta2JncWhRNlV2cVo4TURHU1ZXTEhj?oc=5
2025.11.04,"삼성전자, ‘반도체 삼각축’ 복원 시동…HBM·파운드리·엑시노스로 AI시대 재도약",이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lUnIzOFQzR3BkSUJwakMzbVpVQ01UNG9xRFAzTlhob3duNm5jUkRMaGNYRmJJRDNnVDM0dHVkb2NOdnZmUVlkLUJZRW1FWDZpU1pwMw?oc=5
2025.11.04,"삼성전자, P2에 1c 장비 셋업…HBM4 양산 체제 '구축'",딜사이트,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBMWFJRYmJGLWVfR0ZvTjVGNXVCQjZKd1lzZ3Z0MGtaUktKSmdZOVl4aXVQRml6WEJfdmZSZDFqZG9Sekk3QUlWSlJBLUpqTEU?oc=5
2025.11.04,ETF도 반도체 열풍…삼성전자·SK하이닉스 성과 ‘톡톡’,농민신문,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBTT3h0Q2cxeDRlTXJCV2pyQThSQmdwbzdNN1R2V0dlaS1wZlRnS0pVcFZZWjc3Nmp5UjhZRUZEN00wSmVVak1Td19GeTJWM0VITGZuVlBPZEQtZw?oc=5
2025.11.04,"AI 수요에 메모리 공급부족···삼성·SK, 내년 설비경쟁 본격화",서울파이낸스,https://news.google.com/rss/articles/CBMiakFVX3lxTE0yUDRKNnRvcjIzbnZlMXNHd2VBSktKVWFXZ3lVRTZ5SllwRnRVS1VUcVF4UWVQRGxReWxTUkx0S2NueWZjbEVYUXhfQ3c2RGdKcVNOMUN1NUhtMzV3cXViWnVhN3FwVnpfSXc?oc=5
2025.11.04,"[단독] 삼성전자, 아나플래시 AI MCU 수주…엣지 AI 시장 진입 교두보 확보",더구루,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9Ga045SlJneHpHeU1EOEdDMEFMVkRqRzBQaHV4MmF2Nm5STlJJRjg5Y0FpY2xLTkoxejhtWUFfbk1xb3J5anJDbTE1alI4YWx0bFVnckU1R1ZETkt6Z3pPR3lB?oc=5
2025.11.04,"SK와 삼성전자가 바꿔놓은 PBR에서 PER로, 반도체 평가 기준:내외신문",내외신문,https://news.google.com/rss/articles/CBMiSEFVX3lxTE5lZW1qb0VQRkFrSUNHZ0R0Mk9XMFRCU3dGV19fWENZVjdhXzhodzFvemlkLW5CNkdheU9IZXdpbXN1bzlKRjNXd9IBZEFVX3lxTFBBdDNTNEk3T3oxNHBXNWl3UnJOV3lyRE1fZDNjNDBlWFdlc3F2ZzRJU0M3UGtyZlZMdnBKVlA5cDBFUWs3QkdFV2dmcnhyWlhxandsQkZQQnpDQmk5dHk1UWlrSHc?oc=5
2025.11.04,"국내 최대 AI 인프라 삼성전자, VCF 9.0으로 비용 폭탄 잡는다",지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTE55dzQtVUdnWGdmVlhwWFpZa2RXOTNGZUpSYXBnVU9penowVUxyeWpFc3V4eGU0dG14T1lhZTY5aFQ4Z2VIRVR6a3ZQMVFKalRjeHE3ZndR?oc=5
2025.11.04,"범용 D램·낸드플래시 가격 폭등 예고, 삼성전자 4분기 영업이익 역대 최대 17조 넘을지 주목",비즈니스포스트,https://news.google.com/rss/articles/CBMic0FVX3lxTE9xZXNXZ3BkSEJfUHp5dmR1cWZncndYS0tJRGVxb2I4S1JRbXhPUk9sTm5LQ3JSbXQ0eTdLZ2V5MTB0UWMzekVodHRTdkROeWk3TzNTekEwbmhxTkZjOXlva1FEckpuVmctS3FlU29kY0VGdVU?oc=5
2025.11.04,"반도체 랠리에 '이 ETF', 뜻밖의 수혜",mt.co.kr,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1iN19scGJ6QjFUUWdiaVJHVUxiX1NuQnZpTnBGNXY4Vk1BelNpZTlRVmlTUjROTjMtOGt4UTN4dFlRTGhPdkJTZzM2dkw2U0h4YjhXX2JpV3FsdHU5ZmxDX2ZyVndzZGhO?oc=5
2025.11.04,‘8.5조 vs 28조’…HBM4에 달린 삼성·SK 내년 반도체 실적,IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTFBkNHNfRkFVV3ZtQnNWR20tcENzUThrOTFoSnFkMExaV0pMR2RJTzE2RW5OYjFGZU1aQ1lCSGNfcUxadFItbHEta0tOdWlIUUQ0bTJPbTJ0bkV4OFBjUThBR3JTc2FXZ0NEOTF4ZFZTS1XSAXRBVV95cUxNUTRZcWZVRDRiVnhKSkxZTnlUdHdtMzJrRWxkaEhka2llOTRfek84WkQ5VXp2S2dTQTg4c29zOEZpbno1YTlhRE5KMUdHUV9ra0d6b080TFZNaDNLVXBfamFEWHZESThQbmdqSzV0MkNoUlRsSg?oc=5
2025.11.04,삼성 지원받은 美 스타트업…저전력 AI 반도체 개발,KPI뉴스,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBSWXNpZWo1SFBmYkFCcWo5M1hldEFvekthdE1hSUlKcGhXMWJPaVU3cFhmQ3BUWFd3bUFrS2hlV3laRVA0OEswT1d4blB6UVA0TXVVNklNZ9IBU0FVX3lxTE1EZTB4WXVmN2IwdzU5b3Z6NzhvZFI4X21qaUtENUhQZHNFM1F1UDZRZVA0VVhKWXo2MFBuN2pKN1gyd054TlNhQ0VwaGJ0eFZVWkxv?oc=5
2025.11.04,"[실리콘 디코드] 삼성 파운드리, 美 아나플래시와 '추가 공정 없는' AI 반도체 개발",글로벌이코노믹,https://news.google.com/rss/articles/CBMib0FVX3lxTE1sOTNnVUlLcXdKcldPaUNiMzk3RDNUMjV5bThrbEhkUDBFd3NNRFY1b05LTzlWclJzWGdfR3VhektoeEpVWkg3UzFCdFBIRVJGSGhqc0lfWjJIcjVGanEtaEFqbkdVZWVWQ3pJN2E4UQ?oc=5
2025.11.04,"[단독] ASML, 삼성 '테일러 EUV팀' 가동…美 신공장 가동 임박 신호",파이낸셜뉴스,https://news.google.com/rss/articles/CBMiWkFVX3lxTFAyekhQelF6N2hDTDhQUnJ4M0ZUck1ZajBQZnlVU1h4STF4NnJ6cU9reHQzbFJmbjN5YUVHelNNcnYwRE5LLV9OeEQxUDVNWUZ0aWtVWU5BMGtZQdIBXkFVX3lxTE1rX244WkNNSWFabHBISVUyTGN3VnUyYUpqVXN2eHp3bEJUZ2hybDloSEhTVHpwdWVfdjQwc2hENjdQZXRLaUtvRUU4bUJtNGk0eVFRTGM2cWs4NnpVZlE?oc=5
2025.11.04,HBM4 뒤처진 마이크론…한배 탄 한미반도체도 '흔들',한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1VdThEbzhNcUJpX3VZMmtPelUxcDRZRlVzLXduYTFXQTJQOWVCSlZ4Nmg2TmxBX29QX0FFLWEyUWRCa1ZEalQ4VEVWNTRuQVVia280LUxqNHZMUdIBVEFVX3lxTE00MmtDSHY0azgxQzhHSnV6Sk9aNFVIOWdNZEdpQzhvS1YxT0Z6NG9Ba2N4MkFISExZaU1yMVdPU0c2eHpXVlI2OVd0enJud1YxTk9kQQ?oc=5
2025.11.04,뛰는 삼성전자 위에 나는 TSMC…매출 격차 좁힐 비책은?,인사이트코리아,https://news.google.com/rss/articles/CBMic0FVX3lxTE9nTkVQVFhPdGpNSU9WRjFYaVRUY19YWldhRXBPdUJsNVJoMzg5V0xFZE9GLUJiM0RHQ01SZHRuQlVRQmpGYUlTb0x3dUVEM1BKbmJBSE9ibnRTUWlydWNKSEFMSTM3UHdoSG1kSmtPa0FWMU3SAXdBVV95cUxQTHoxNkNnZUl3OWw2VEtsbE5jNWJFQTFiWnJCSk1kN2JJQXRXa25JMTlaeXo0RlU0Y2xmbktxMjlCaFMwNkNrSlF6VGdCWTNmUVM4VTBXWVdOcjNtenNIWWhiUnp5Q3RoZnIxMnRpX19tS19uSDV3bw?oc=5
